2020-07-28 09:13:33,921 SSD INFO: Using 1 GPUs
2020-07-28 09:13:33,921 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712_labels_grid.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2020-07-28 09:13:33,921 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712_labels_grid.yaml
2020-07-28 09:13:33,921 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 32
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712_labels_grid'
2020-07-28 09:13:33,921 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712_labels_grid
SOLVER:
  BATCH_SIZE: 32
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2020-07-28 09:13:35,445 SSD.trainer INFO: No checkpoint found.
2020-07-28 09:13:35,458 SSD.trainer INFO: Start training ...
2020-07-28 09:13:55,362 SSD.trainer INFO: iter: 000010, lr: 0.00035, total_loss: 20.509 (20.509), reg_loss: 3.108 (3.108), cls_loss: 17.400 (17.400), time: 1.980 (1.980), eta: 2 days, 18:00:37, mem: 6228M
2020-07-28 09:17:50,113 SSD.trainer INFO: iter: 000230, lr: 0.00064, total_loss: 7.623 (9.765), reg_loss: 2.339 (2.584), cls_loss: 5.285 (7.181), time: 1.070 (1.107), eta: 1 day, 12:49:17, mem: 6228M
2020-07-28 09:18:00,797 SSD.trainer INFO: iter: 000240, lr: 0.00065, total_loss: 7.497 (9.670), reg_loss: 2.353 (2.575), cls_loss: 5.144 (7.096), time: 1.068 (1.105), eta: 1 day, 12:45:55, mem: 6228M
2020-07-28 09:18:11,502 SSD.trainer INFO: iter: 000250, lr: 0.00067, total_loss: 7.438 (9.581), reg_loss: 2.286 (2.563), cls_loss: 5.152 (7.018), time: 1.070 (1.104), eta: 1 day, 12:42:57, mem: 6228M
2020-07-28 09:18:22,185 SSD.trainer INFO: iter: 000260, lr: 0.00068, total_loss: 7.226 (9.491), reg_loss: 2.203 (2.549), cls_loss: 5.023 (6.941), time: 1.068 (1.102), eta: 1 day, 12:40:03, mem: 6228M
2020-07-28 09:18:32,906 SSD.trainer INFO: iter: 000270, lr: 0.00069, total_loss: 7.349 (9.411), reg_loss: 2.230 (2.538), cls_loss: 5.119 (6.874), time: 1.072 (1.101), eta: 1 day, 12:37:38, mem: 6228M
2020-07-28 09:18:43,573 SSD.trainer INFO: iter: 000280, lr: 0.00071, total_loss: 7.542 (9.344), reg_loss: 2.228 (2.527), cls_loss: 5.313 (6.818), time: 1.067 (1.100), eta: 1 day, 12:34:59, mem: 6228M
2020-07-28 09:18:54,274 SSD.trainer INFO: iter: 000290, lr: 0.00072, total_loss: 7.538 (9.282), reg_loss: 2.309 (2.519), cls_loss: 5.229 (6.763), time: 1.070 (1.099), eta: 1 day, 12:32:44, mem: 6228M
2020-07-28 09:19:04,969 SSD.trainer INFO: iter: 000300, lr: 0.00073, total_loss: 7.319 (9.217), reg_loss: 2.267 (2.511), cls_loss: 5.052 (6.706), time: 1.069 (1.098), eta: 1 day, 12:30:35, mem: 6228M
2020-07-28 09:19:15,674 SSD.trainer INFO: iter: 000310, lr: 0.00075, total_loss: 7.172 (9.151), reg_loss: 2.188 (2.500), cls_loss: 4.984 (6.651), time: 1.070 (1.097), eta: 1 day, 12:28:37, mem: 6228M
2020-07-28 09:19:26,368 SSD.trainer INFO: iter: 000320, lr: 0.00076, total_loss: 7.169 (9.089), reg_loss: 2.182 (2.490), cls_loss: 4.987 (6.599), time: 1.069 (1.096), eta: 1 day, 12:26:43, mem: 6228M
2020-07-28 09:19:37,075 SSD.trainer INFO: iter: 000330, lr: 0.00077, total_loss: 7.294 (9.034), reg_loss: 2.215 (2.482), cls_loss: 5.079 (6.553), time: 1.071 (1.096), eta: 1 day, 12:24:59, mem: 6228M
2020-07-28 09:19:47,791 SSD.trainer INFO: iter: 000340, lr: 0.00079, total_loss: 7.210 (8.981), reg_loss: 2.127 (2.471), cls_loss: 5.084 (6.509), time: 1.072 (1.095), eta: 1 day, 12:23:24, mem: 6228M
2020-07-28 09:19:58,491 SSD.trainer INFO: iter: 000350, lr: 0.00080, total_loss: 7.190 (8.930), reg_loss: 2.190 (2.463), cls_loss: 4.999 (6.466), time: 1.070 (1.094), eta: 1 day, 12:21:48, mem: 6228M
2020-07-28 09:20:09,203 SSD.trainer INFO: iter: 000360, lr: 0.00081, total_loss: 7.136 (8.880), reg_loss: 2.137 (2.454), cls_loss: 4.998 (6.425), time: 1.071 (1.093), eta: 1 day, 12:20:21, mem: 6228M
2020-07-28 09:20:19,913 SSD.trainer INFO: iter: 000370, lr: 0.00083, total_loss: 7.021 (8.830), reg_loss: 2.056 (2.444), cls_loss: 4.965 (6.386), time: 1.071 (1.093), eta: 1 day, 12:18:57, mem: 6228M
2020-07-28 09:20:30,598 SSD.trainer INFO: iter: 000380, lr: 0.00084, total_loss: 7.139 (8.785), reg_loss: 2.105 (2.435), cls_loss: 5.034 (6.350), time: 1.069 (1.092), eta: 1 day, 12:17:30, mem: 6228M
2020-07-28 09:20:41,306 SSD.trainer INFO: iter: 000390, lr: 0.00085, total_loss: 7.085 (8.742), reg_loss: 2.166 (2.428), cls_loss: 4.919 (6.314), time: 1.071 (1.092), eta: 1 day, 12:16:14, mem: 6228M
2020-07-28 09:20:52,001 SSD.trainer INFO: iter: 000400, lr: 0.00087, total_loss: 7.128 (8.701), reg_loss: 2.178 (2.422), cls_loss: 4.950 (6.280), time: 1.069 (1.091), eta: 1 day, 12:14:56, mem: 6228M
2020-07-28 09:21:02,699 SSD.trainer INFO: iter: 000410, lr: 0.00088, total_loss: 7.032 (8.660), reg_loss: 2.039 (2.412), cls_loss: 4.993 (6.248), time: 1.070 (1.091), eta: 1 day, 12:13:43, mem: 6228M
2020-07-28 09:21:13,388 SSD.trainer INFO: iter: 000420, lr: 0.00089, total_loss: 7.235 (8.627), reg_loss: 2.162 (2.406), cls_loss: 5.074 (6.220), time: 1.069 (1.090), eta: 1 day, 12:12:31, mem: 6228M
2020-07-28 09:21:24,100 SSD.trainer INFO: iter: 000430, lr: 0.00091, total_loss: 7.125 (8.592), reg_loss: 2.075 (2.399), cls_loss: 5.050 (6.193), time: 1.071 (1.090), eta: 1 day, 12:11:28, mem: 6228M
2020-07-28 09:21:34,805 SSD.trainer INFO: iter: 000440, lr: 0.00092, total_loss: 6.947 (8.554), reg_loss: 2.129 (2.392), cls_loss: 4.818 (6.162), time: 1.070 (1.089), eta: 1 day, 12:10:25, mem: 6228M
2020-07-28 09:21:45,497 SSD.trainer INFO: iter: 000450, lr: 0.00093, total_loss: 6.897 (8.517), reg_loss: 2.091 (2.386), cls_loss: 4.807 (6.132), time: 1.069 (1.089), eta: 1 day, 12:09:20, mem: 6228M
2020-07-28 09:21:56,197 SSD.trainer INFO: iter: 000460, lr: 0.00095, total_loss: 6.805 (8.480), reg_loss: 2.039 (2.378), cls_loss: 4.766 (6.102), time: 1.070 (1.088), eta: 1 day, 12:08:21, mem: 6228M
2020-07-28 09:22:06,900 SSD.trainer INFO: iter: 000470, lr: 0.00096, total_loss: 6.939 (8.447), reg_loss: 2.047 (2.371), cls_loss: 4.892 (6.076), time: 1.070 (1.088), eta: 1 day, 12:07:24, mem: 6228M
2020-07-28 09:22:17,570 SSD.trainer INFO: iter: 000480, lr: 0.00097, total_loss: 6.995 (8.417), reg_loss: 2.062 (2.365), cls_loss: 4.933 (6.052), time: 1.067 (1.088), eta: 1 day, 12:06:21, mem: 6228M
2020-07-28 09:22:28,279 SSD.trainer INFO: iter: 000490, lr: 0.00099, total_loss: 7.031 (8.389), reg_loss: 2.066 (2.359), cls_loss: 4.965 (6.030), time: 1.071 (1.087), eta: 1 day, 12:05:29, mem: 6228M
2020-07-28 09:22:38,975 SSD.trainer INFO: iter: 000500, lr: 0.00100, total_loss: 6.889 (8.359), reg_loss: 2.065 (2.353), cls_loss: 4.824 (6.006), time: 1.070 (1.087), eta: 1 day, 12:04:36, mem: 6228M
2020-07-28 09:22:49,674 SSD.trainer INFO: iter: 000510, lr: 0.00100, total_loss: 6.825 (8.329), reg_loss: 2.000 (2.346), cls_loss: 4.825 (5.983), time: 1.070 (1.087), eta: 1 day, 12:03:46, mem: 6228M
2020-07-28 09:23:02,375 SSD.trainer INFO: iter: 000520, lr: 0.00100, total_loss: 7.017 (8.304), reg_loss: 2.034 (2.340), cls_loss: 4.983 (5.964), time: 1.270 (1.090), eta: 1 day, 12:10:37, mem: 6228M
2020-07-28 09:23:13,087 SSD.trainer INFO: iter: 000530, lr: 0.00100, total_loss: 6.890 (8.277), reg_loss: 2.000 (2.333), cls_loss: 4.890 (5.943), time: 1.071 (1.090), eta: 1 day, 12:09:44, mem: 6228M
2020-07-28 09:23:23,793 SSD.trainer INFO: iter: 000540, lr: 0.00100, total_loss: 6.852 (8.250), reg_loss: 2.026 (2.328), cls_loss: 4.825 (5.923), time: 1.071 (1.089), eta: 1 day, 12:08:50, mem: 6228M
2020-07-28 09:23:34,492 SSD.trainer INFO: iter: 000550, lr: 0.00100, total_loss: 7.011 (8.228), reg_loss: 2.002 (2.322), cls_loss: 5.010 (5.906), time: 1.070 (1.089), eta: 1 day, 12:07:57, mem: 6228M
2020-07-28 09:23:45,203 SSD.trainer INFO: iter: 000560, lr: 0.00100, total_loss: 6.991 (8.206), reg_loss: 2.106 (2.318), cls_loss: 4.885 (5.888), time: 1.071 (1.089), eta: 1 day, 12:07:08, mem: 6228M
2020-07-28 09:23:55,940 SSD.trainer INFO: iter: 000570, lr: 0.00100, total_loss: 6.882 (8.183), reg_loss: 2.040 (2.313), cls_loss: 4.842 (5.870), time: 1.074 (1.088), eta: 1 day, 12:06:26, mem: 6228M
2020-07-28 09:24:06,621 SSD.trainer INFO: iter: 000580, lr: 0.00100, total_loss: 6.808 (8.159), reg_loss: 1.960 (2.307), cls_loss: 4.847 (5.852), time: 1.068 (1.088), eta: 1 day, 12:05:34, mem: 6228M
2020-07-28 09:24:17,360 SSD.trainer INFO: iter: 000590, lr: 0.00100, total_loss: 6.794 (8.136), reg_loss: 1.998 (2.302), cls_loss: 4.796 (5.834), time: 1.074 (1.088), eta: 1 day, 12:04:54, mem: 6228M
2020-07-28 09:24:28,064 SSD.trainer INFO: iter: 000600, lr: 0.00100, total_loss: 6.638 (8.111), reg_loss: 1.883 (2.295), cls_loss: 4.755 (5.816), time: 1.070 (1.088), eta: 1 day, 12:04:08, mem: 6228M
2020-07-28 09:24:38,797 SSD.trainer INFO: iter: 000610, lr: 0.00100, total_loss: 6.826 (8.090), reg_loss: 1.911 (2.288), cls_loss: 4.915 (5.801), time: 1.073 (1.087), eta: 1 day, 12:03:30, mem: 6228M
2020-07-28 09:24:49,496 SSD.trainer INFO: iter: 000620, lr: 0.00100, total_loss: 6.821 (8.069), reg_loss: 1.940 (2.283), cls_loss: 4.881 (5.786), time: 1.070 (1.087), eta: 1 day, 12:02:45, mem: 6228M
2020-07-28 09:25:00,228 SSD.trainer INFO: iter: 000630, lr: 0.00100, total_loss: 6.925 (8.051), reg_loss: 1.982 (2.278), cls_loss: 4.943 (5.773), time: 1.073 (1.087), eta: 1 day, 12:02:08, mem: 6228M
2020-07-28 09:25:10,912 SSD.trainer INFO: iter: 000640, lr: 0.00100, total_loss: 6.685 (8.030), reg_loss: 1.907 (2.272), cls_loss: 4.778 (5.757), time: 1.068 (1.086), eta: 1 day, 12:01:23, mem: 6228M
2020-07-28 09:25:21,621 SSD.trainer INFO: iter: 000650, lr: 0.00100, total_loss: 6.744 (8.010), reg_loss: 1.883 (2.266), cls_loss: 4.861 (5.744), time: 1.071 (1.086), eta: 1 day, 12:00:44, mem: 6228M
2020-07-28 09:25:32,307 SSD.trainer INFO: iter: 000660, lr: 0.00100, total_loss: 6.617 (7.989), reg_loss: 1.886 (2.261), cls_loss: 4.731 (5.728), time: 1.069 (1.086), eta: 1 day, 12:00:01, mem: 6228M
2020-07-28 09:25:43,232 SSD.trainer INFO: iter: 000670, lr: 0.00100, total_loss: 6.510 (7.967), reg_loss: 1.881 (2.255), cls_loss: 4.629 (5.712), time: 1.093 (1.086), eta: 1 day, 12:00:02, mem: 6228M
2020-07-28 09:25:53,931 SSD.trainer INFO: iter: 000680, lr: 0.00100, total_loss: 6.614 (7.947), reg_loss: 1.877 (2.249), cls_loss: 4.737 (5.698), time: 1.070 (1.086), eta: 1 day, 11:59:22, mem: 6228M
2020-07-28 09:26:04,651 SSD.trainer INFO: iter: 000690, lr: 0.00100, total_loss: 6.626 (7.928), reg_loss: 1.841 (2.243), cls_loss: 4.785 (5.684), time: 1.072 (1.086), eta: 1 day, 11:58:48, mem: 6228M
2020-07-28 09:26:15,346 SSD.trainer INFO: iter: 000700, lr: 0.00100, total_loss: 6.792 (7.912), reg_loss: 1.964 (2.239), cls_loss: 4.828 (5.672), time: 1.070 (1.085), eta: 1 day, 11:58:09, mem: 6228M
2020-07-28 09:26:26,052 SSD.trainer INFO: iter: 000710, lr: 0.00100, total_loss: 6.627 (7.893), reg_loss: 1.848 (2.234), cls_loss: 4.779 (5.660), time: 1.071 (1.085), eta: 1 day, 11:57:34, mem: 6228M
2020-07-28 09:26:36,749 SSD.trainer INFO: iter: 000720, lr: 0.00100, total_loss: 6.598 (7.875), reg_loss: 1.834 (2.228), cls_loss: 4.764 (5.647), time: 1.070 (1.085), eta: 1 day, 11:56:57, mem: 6228M
2020-07-28 09:26:47,460 SSD.trainer INFO: iter: 000730, lr: 0.00100, total_loss: 6.489 (7.856), reg_loss: 1.895 (2.224), cls_loss: 4.594 (5.633), time: 1.071 (1.085), eta: 1 day, 11:56:23, mem: 6228M
2020-07-28 09:26:58,161 SSD.trainer INFO: iter: 000740, lr: 0.00100, total_loss: 6.491 (7.838), reg_loss: 1.872 (2.219), cls_loss: 4.619 (5.619), time: 1.070 (1.085), eta: 1 day, 11:55:49, mem: 6228M
2020-07-28 09:27:08,877 SSD.trainer INFO: iter: 000750, lr: 0.00100, total_loss: 6.667 (7.822), reg_loss: 1.923 (2.215), cls_loss: 4.744 (5.607), time: 1.072 (1.084), eta: 1 day, 11:55:17, mem: 6228M
2020-07-28 09:27:19,567 SSD.trainer INFO: iter: 000760, lr: 0.00100, total_loss: 6.393 (7.804), reg_loss: 1.841 (2.210), cls_loss: 4.551 (5.593), time: 1.069 (1.084), eta: 1 day, 11:54:42, mem: 6228M
2020-07-28 09:27:30,300 SSD.trainer INFO: iter: 000770, lr: 0.00100, total_loss: 6.472 (7.786), reg_loss: 1.812 (2.205), cls_loss: 4.660 (5.581), time: 1.073 (1.084), eta: 1 day, 11:54:15, mem: 6228M
2020-07-28 09:27:41,003 SSD.trainer INFO: iter: 000780, lr: 0.00100, total_loss: 6.615 (7.771), reg_loss: 1.818 (2.200), cls_loss: 4.798 (5.571), time: 1.070 (1.084), eta: 1 day, 11:53:43, mem: 6228M
2020-07-28 09:27:51,743 SSD.trainer INFO: iter: 000790, lr: 0.00100, total_loss: 6.567 (7.756), reg_loss: 1.936 (2.197), cls_loss: 4.632 (5.559), time: 1.074 (1.084), eta: 1 day, 11:53:17, mem: 6228M
2020-07-28 09:28:02,435 SSD.trainer INFO: iter: 000800, lr: 0.00100, total_loss: 6.469 (7.740), reg_loss: 1.816 (2.192), cls_loss: 4.653 (5.548), time: 1.069 (1.084), eta: 1 day, 11:52:44, mem: 6228M
2020-07-28 09:28:13,151 SSD.trainer INFO: iter: 000810, lr: 0.00100, total_loss: 6.556 (7.725), reg_loss: 1.840 (2.188), cls_loss: 4.716 (5.538), time: 1.072 (1.083), eta: 1 day, 11:52:16, mem: 6228M
2020-07-28 09:28:23,870 SSD.trainer INFO: iter: 000820, lr: 0.00100, total_loss: 6.586 (7.711), reg_loss: 1.886 (2.184), cls_loss: 4.700 (5.528), time: 1.072 (1.083), eta: 1 day, 11:51:48, mem: 6228M
2020-07-28 09:28:34,585 SSD.trainer INFO: iter: 000830, lr: 0.00100, total_loss: 6.422 (7.696), reg_loss: 1.819 (2.179), cls_loss: 4.604 (5.516), time: 1.071 (1.083), eta: 1 day, 11:51:20, mem: 6228M
2020-07-28 09:28:45,293 SSD.trainer INFO: iter: 000840, lr: 0.00100, total_loss: 6.478 (7.681), reg_loss: 1.815 (2.175), cls_loss: 4.663 (5.506), time: 1.071 (1.083), eta: 1 day, 11:50:52, mem: 6228M
2020-07-28 09:28:56,016 SSD.trainer INFO: iter: 000850, lr: 0.00100, total_loss: 6.368 (7.666), reg_loss: 1.762 (2.170), cls_loss: 4.605 (5.496), time: 1.072 (1.083), eta: 1 day, 11:50:26, mem: 6228M
2020-07-28 09:29:06,728 SSD.trainer INFO: iter: 000860, lr: 0.00100, total_loss: 6.315 (7.650), reg_loss: 1.781 (2.166), cls_loss: 4.534 (5.484), time: 1.071 (1.083), eta: 1 day, 11:49:59, mem: 6228M
2020-07-28 09:29:17,459 SSD.trainer INFO: iter: 000870, lr: 0.00100, total_loss: 6.490 (7.637), reg_loss: 1.860 (2.162), cls_loss: 4.630 (5.475), time: 1.073 (1.083), eta: 1 day, 11:49:35, mem: 6228M
2020-07-28 09:29:28,178 SSD.trainer INFO: iter: 000880, lr: 0.00100, total_loss: 6.441 (7.623), reg_loss: 1.836 (2.159), cls_loss: 4.604 (5.465), time: 1.072 (1.083), eta: 1 day, 11:49:10, mem: 6228M
2020-07-28 09:29:38,925 SSD.trainer INFO: iter: 000890, lr: 0.00100, total_loss: 6.345 (7.609), reg_loss: 1.727 (2.154), cls_loss: 4.617 (5.455), time: 1.075 (1.082), eta: 1 day, 11:48:48, mem: 6228M
