2020-07-25 18:26:02,256 SSD INFO: Using 1 GPUs
2020-07-25 18:26:02,256 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2020-07-25 18:26:02,256 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2020-07-25 18:26:02,256 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 32
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2020-07-25 18:26:02,256 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 32
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2020-07-25 18:26:03,808 SSD.trainer INFO: No checkpoint found.
2020-07-25 18:26:03,820 SSD.trainer INFO: Start training ...
2020-07-25 18:26:23,946 SSD.trainer INFO: iter: 000010, lr: 0.00035, total_loss: 20.891 (20.891), reg_loss: 3.079 (3.079), cls_loss: 17.812 (17.812), time: 2.002 (2.002), eta: 2 days, 18:44:22, mem: 6228M
2020-07-25 18:30:13,338 SSD.trainer INFO: iter: 000230, lr: 0.00064, total_loss: 7.388 (9.632), reg_loss: 2.292 (2.554), cls_loss: 5.096 (7.078), time: 1.043 (1.084), eta: 1 day, 12:04:39, mem: 6228M
2020-07-25 18:30:23,774 SSD.trainer INFO: iter: 000240, lr: 0.00065, total_loss: 7.344 (9.537), reg_loss: 2.275 (2.542), cls_loss: 5.069 (6.995), time: 1.044 (1.083), eta: 1 day, 12:01:05, mem: 6228M
2020-07-25 18:30:34,208 SSD.trainer INFO: iter: 000250, lr: 0.00067, total_loss: 7.158 (9.442), reg_loss: 2.192 (2.528), cls_loss: 4.966 (6.914), time: 1.043 (1.081), eta: 1 day, 11:57:46, mem: 6228M
2020-07-25 18:30:44,656 SSD.trainer INFO: iter: 000260, lr: 0.00068, total_loss: 7.150 (9.353), reg_loss: 2.180 (2.515), cls_loss: 4.971 (6.839), time: 1.045 (1.080), eta: 1 day, 11:54:48, mem: 6228M
2020-07-25 18:30:55,117 SSD.trainer INFO: iter: 000270, lr: 0.00069, total_loss: 7.096 (9.270), reg_loss: 2.199 (2.503), cls_loss: 4.897 (6.767), time: 1.046 (1.078), eta: 1 day, 11:52:08, mem: 6228M
2020-07-25 18:31:05,544 SSD.trainer INFO: iter: 000280, lr: 0.00071, total_loss: 6.980 (9.188), reg_loss: 2.112 (2.489), cls_loss: 4.868 (6.699), time: 1.043 (1.077), eta: 1 day, 11:49:24, mem: 6228M
2020-07-25 18:31:15,985 SSD.trainer INFO: iter: 000290, lr: 0.00072, total_loss: 7.043 (9.114), reg_loss: 2.059 (2.474), cls_loss: 4.985 (6.640), time: 1.044 (1.076), eta: 1 day, 11:46:57, mem: 6228M
2020-07-25 18:31:26,436 SSD.trainer INFO: iter: 000300, lr: 0.00073, total_loss: 7.003 (9.044), reg_loss: 2.106 (2.462), cls_loss: 4.897 (6.582), time: 1.045 (1.075), eta: 1 day, 11:44:42, mem: 6228M
2020-07-25 18:31:36,878 SSD.trainer INFO: iter: 000310, lr: 0.00075, total_loss: 6.999 (8.978), reg_loss: 2.139 (2.451), cls_loss: 4.860 (6.526), time: 1.044 (1.074), eta: 1 day, 11:42:32, mem: 6228M
2020-07-25 18:31:47,304 SSD.trainer INFO: iter: 000320, lr: 0.00076, total_loss: 7.054 (8.918), reg_loss: 2.061 (2.439), cls_loss: 4.993 (6.478), time: 1.043 (1.073), eta: 1 day, 11:40:24, mem: 6228M
2020-07-25 18:31:57,735 SSD.trainer INFO: iter: 000330, lr: 0.00077, total_loss: 7.024 (8.860), reg_loss: 2.110 (2.429), cls_loss: 4.914 (6.431), time: 1.043 (1.072), eta: 1 day, 11:38:24, mem: 6228M
2020-07-25 18:32:08,177 SSD.trainer INFO: iter: 000340, lr: 0.00079, total_loss: 7.035 (8.807), reg_loss: 2.085 (2.419), cls_loss: 4.950 (6.387), time: 1.044 (1.071), eta: 1 day, 11:36:35, mem: 6228M
2020-07-25 18:32:18,627 SSD.trainer INFO: iter: 000350, lr: 0.00080, total_loss: 6.917 (8.753), reg_loss: 2.004 (2.407), cls_loss: 4.912 (6.345), time: 1.045 (1.071), eta: 1 day, 11:34:55, mem: 6228M
2020-07-25 18:32:29,045 SSD.trainer INFO: iter: 000360, lr: 0.00081, total_loss: 6.865 (8.700), reg_loss: 2.061 (2.398), cls_loss: 4.804 (6.302), time: 1.042 (1.070), eta: 1 day, 11:33:08, mem: 6228M
2020-07-25 18:32:39,464 SSD.trainer INFO: iter: 000370, lr: 0.00083, total_loss: 6.864 (8.650), reg_loss: 1.964 (2.386), cls_loss: 4.901 (6.265), time: 1.042 (1.069), eta: 1 day, 11:31:27, mem: 6228M
2020-07-25 18:32:49,870 SSD.trainer INFO: iter: 000380, lr: 0.00084, total_loss: 6.907 (8.605), reg_loss: 2.048 (2.377), cls_loss: 4.859 (6.228), time: 1.041 (1.068), eta: 1 day, 11:29:47, mem: 6228M
2020-07-25 18:33:00,319 SSD.trainer INFO: iter: 000390, lr: 0.00085, total_loss: 6.941 (8.562), reg_loss: 2.003 (2.367), cls_loss: 4.938 (6.195), time: 1.045 (1.068), eta: 1 day, 11:28:25, mem: 6228M
2020-07-25 18:33:10,750 SSD.trainer INFO: iter: 000400, lr: 0.00087, total_loss: 6.762 (8.517), reg_loss: 1.913 (2.356), cls_loss: 4.849 (6.161), time: 1.043 (1.067), eta: 1 day, 11:27:01, mem: 6228M
2020-07-25 18:33:21,173 SSD.trainer INFO: iter: 000410, lr: 0.00088, total_loss: 6.725 (8.473), reg_loss: 1.965 (2.347), cls_loss: 4.760 (6.127), time: 1.042 (1.066), eta: 1 day, 11:25:38, mem: 6228M
2020-07-25 18:33:31,612 SSD.trainer INFO: iter: 000420, lr: 0.00089, total_loss: 6.610 (8.429), reg_loss: 1.965 (2.337), cls_loss: 4.645 (6.091), time: 1.044 (1.066), eta: 1 day, 11:24:23, mem: 6228M
2020-07-25 18:33:42,070 SSD.trainer INFO: iter: 000430, lr: 0.00091, total_loss: 6.674 (8.388), reg_loss: 2.014 (2.330), cls_loss: 4.660 (6.058), time: 1.046 (1.065), eta: 1 day, 11:23:16, mem: 6228M
2020-07-25 18:33:52,491 SSD.trainer INFO: iter: 000440, lr: 0.00092, total_loss: 6.882 (8.354), reg_loss: 2.077 (2.324), cls_loss: 4.805 (6.030), time: 1.042 (1.065), eta: 1 day, 11:22:02, mem: 6228M
2020-07-25 18:34:02,940 SSD.trainer INFO: iter: 000450, lr: 0.00093, total_loss: 6.955 (8.323), reg_loss: 2.106 (2.319), cls_loss: 4.848 (6.003), time: 1.045 (1.064), eta: 1 day, 11:20:58, mem: 6228M
2020-07-25 18:34:13,381 SSD.trainer INFO: iter: 000460, lr: 0.00095, total_loss: 6.747 (8.289), reg_loss: 2.000 (2.312), cls_loss: 4.747 (5.976), time: 1.044 (1.064), eta: 1 day, 11:19:55, mem: 6228M
2020-07-25 18:34:23,834 SSD.trainer INFO: iter: 000470, lr: 0.00096, total_loss: 6.783 (8.257), reg_loss: 2.010 (2.306), cls_loss: 4.773 (5.951), time: 1.045 (1.064), eta: 1 day, 11:18:56, mem: 6228M
2020-07-25 18:34:34,260 SSD.trainer INFO: iter: 000480, lr: 0.00097, total_loss: 6.593 (8.222), reg_loss: 1.913 (2.298), cls_loss: 4.680 (5.924), time: 1.043 (1.063), eta: 1 day, 11:17:53, mem: 6228M
2020-07-25 18:34:44,694 SSD.trainer INFO: iter: 000490, lr: 0.00099, total_loss: 6.717 (8.191), reg_loss: 1.952 (2.291), cls_loss: 4.765 (5.900), time: 1.043 (1.063), eta: 1 day, 11:16:54, mem: 6228M
2020-07-25 18:34:55,113 SSD.trainer INFO: iter: 000500, lr: 0.00100, total_loss: 6.695 (8.161), reg_loss: 1.976 (2.284), cls_loss: 4.719 (5.877), time: 1.042 (1.062), eta: 1 day, 11:15:54, mem: 6228M
2020-07-25 18:35:05,554 SSD.trainer INFO: iter: 000510, lr: 0.00100, total_loss: 6.674 (8.132), reg_loss: 1.899 (2.277), cls_loss: 4.775 (5.855), time: 1.044 (1.062), eta: 1 day, 11:15:00, mem: 6228M
2020-07-25 18:35:17,969 SSD.trainer INFO: iter: 000520, lr: 0.00100, total_loss: 6.622 (8.103), reg_loss: 1.866 (2.269), cls_loss: 4.756 (5.834), time: 1.242 (1.065), eta: 1 day, 11:21:42, mem: 6228M
2020-07-25 18:35:28,418 SSD.trainer INFO: iter: 000530, lr: 0.00100, total_loss: 6.875 (8.080), reg_loss: 1.981 (2.264), cls_loss: 4.895 (5.816), time: 1.045 (1.065), eta: 1 day, 11:20:45, mem: 6228M
2020-07-25 18:35:38,841 SSD.trainer INFO: iter: 000540, lr: 0.00100, total_loss: 6.747 (8.055), reg_loss: 1.912 (2.257), cls_loss: 4.835 (5.798), time: 1.042 (1.065), eta: 1 day, 11:19:44, mem: 6228M
2020-07-25 18:35:49,277 SSD.trainer INFO: iter: 000550, lr: 0.00100, total_loss: 6.373 (8.025), reg_loss: 1.821 (2.249), cls_loss: 4.552 (5.775), time: 1.044 (1.064), eta: 1 day, 11:18:48, mem: 6228M
2020-07-25 18:35:59,717 SSD.trainer INFO: iter: 000560, lr: 0.00100, total_loss: 6.548 (7.998), reg_loss: 1.866 (2.242), cls_loss: 4.681 (5.756), time: 1.044 (1.064), eta: 1 day, 11:17:54, mem: 6228M
2020-07-25 18:36:10,149 SSD.trainer INFO: iter: 000570, lr: 0.00100, total_loss: 6.647 (7.974), reg_loss: 1.829 (2.235), cls_loss: 4.818 (5.739), time: 1.043 (1.064), eta: 1 day, 11:17:00, mem: 6228M
2020-07-25 18:36:20,589 SSD.trainer INFO: iter: 000580, lr: 0.00100, total_loss: 6.707 (7.953), reg_loss: 1.906 (2.229), cls_loss: 4.800 (5.723), time: 1.044 (1.063), eta: 1 day, 11:16:09, mem: 6228M
2020-07-25 18:36:31,042 SSD.trainer INFO: iter: 000590, lr: 0.00100, total_loss: 6.559 (7.929), reg_loss: 1.859 (2.223), cls_loss: 4.700 (5.706), time: 1.045 (1.063), eta: 1 day, 11:15:22, mem: 6228M
2020-07-25 18:36:41,487 SSD.trainer INFO: iter: 000600, lr: 0.00100, total_loss: 6.413 (7.904), reg_loss: 1.830 (2.217), cls_loss: 4.583 (5.687), time: 1.045 (1.063), eta: 1 day, 11:14:35, mem: 6228M
2020-07-25 18:36:51,933 SSD.trainer INFO: iter: 000610, lr: 0.00100, total_loss: 6.587 (7.882), reg_loss: 1.809 (2.210), cls_loss: 4.778 (5.672), time: 1.045 (1.062), eta: 1 day, 11:13:49, mem: 6228M
2020-07-25 18:37:02,365 SSD.trainer INFO: iter: 000620, lr: 0.00100, total_loss: 6.380 (7.858), reg_loss: 1.845 (2.204), cls_loss: 4.535 (5.654), time: 1.043 (1.062), eta: 1 day, 11:13:01, mem: 6228M
2020-07-25 18:37:12,821 SSD.trainer INFO: iter: 000630, lr: 0.00100, total_loss: 6.367 (7.834), reg_loss: 1.739 (2.197), cls_loss: 4.628 (5.638), time: 1.046 (1.062), eta: 1 day, 11:12:20, mem: 6228M
2020-07-25 18:37:23,259 SSD.trainer INFO: iter: 000640, lr: 0.00100, total_loss: 6.362 (7.811), reg_loss: 1.840 (2.191), cls_loss: 4.521 (5.620), time: 1.044 (1.061), eta: 1 day, 11:11:36, mem: 6228M
2020-07-25 18:37:33,728 SSD.trainer INFO: iter: 000650, lr: 0.00100, total_loss: 6.482 (7.791), reg_loss: 1.788 (2.185), cls_loss: 4.694 (5.606), time: 1.047 (1.061), eta: 1 day, 11:10:58, mem: 6228M
2020-07-25 18:37:44,156 SSD.trainer INFO: iter: 000660, lr: 0.00100, total_loss: 6.323 (7.769), reg_loss: 1.784 (2.179), cls_loss: 4.539 (5.590), time: 1.043 (1.061), eta: 1 day, 11:10:14, mem: 6228M
2020-07-25 18:37:54,597 SSD.trainer INFO: iter: 000670, lr: 0.00100, total_loss: 6.257 (7.746), reg_loss: 1.713 (2.172), cls_loss: 4.544 (5.574), time: 1.044 (1.061), eta: 1 day, 11:09:34, mem: 6228M
2020-07-25 18:38:05,015 SSD.trainer INFO: iter: 000680, lr: 0.00100, total_loss: 6.292 (7.725), reg_loss: 1.769 (2.166), cls_loss: 4.524 (5.559), time: 1.042 (1.060), eta: 1 day, 11:08:50, mem: 6228M
2020-07-25 18:38:15,446 SSD.trainer INFO: iter: 000690, lr: 0.00100, total_loss: 6.157 (7.702), reg_loss: 1.745 (2.160), cls_loss: 4.413 (5.542), time: 1.043 (1.060), eta: 1 day, 11:08:09, mem: 6228M
2020-07-25 18:38:25,892 SSD.trainer INFO: iter: 000700, lr: 0.00100, total_loss: 6.400 (7.683), reg_loss: 1.851 (2.155), cls_loss: 4.549 (5.528), time: 1.045 (1.060), eta: 1 day, 11:07:32, mem: 6228M
2020-07-25 18:38:36,359 SSD.trainer INFO: iter: 000710, lr: 0.00100, total_loss: 6.161 (7.662), reg_loss: 1.774 (2.150), cls_loss: 4.387 (5.512), time: 1.047 (1.060), eta: 1 day, 11:06:59, mem: 6228M
2020-07-25 18:38:46,783 SSD.trainer INFO: iter: 000720, lr: 0.00100, total_loss: 6.185 (7.641), reg_loss: 1.823 (2.145), cls_loss: 4.362 (5.496), time: 1.042 (1.060), eta: 1 day, 11:06:20, mem: 6228M
2020-07-25 18:38:57,263 SSD.trainer INFO: iter: 000730, lr: 0.00100, total_loss: 6.013 (7.619), reg_loss: 1.743 (2.140), cls_loss: 4.270 (5.479), time: 1.048 (1.059), eta: 1 day, 11:05:50, mem: 6228M
2020-07-25 18:39:07,676 SSD.trainer INFO: iter: 000740, lr: 0.00100, total_loss: 6.341 (7.602), reg_loss: 1.782 (2.135), cls_loss: 4.559 (5.467), time: 1.042 (1.059), eta: 1 day, 11:05:11, mem: 6228M
2020-07-25 18:39:18,102 SSD.trainer INFO: iter: 000750, lr: 0.00100, total_loss: 6.227 (7.583), reg_loss: 1.791 (2.131), cls_loss: 4.436 (5.453), time: 1.043 (1.059), eta: 1 day, 11:04:34, mem: 6228M
2020-07-25 18:39:28,547 SSD.trainer INFO: iter: 000760, lr: 0.00100, total_loss: 6.273 (7.566), reg_loss: 1.764 (2.126), cls_loss: 4.509 (5.441), time: 1.044 (1.059), eta: 1 day, 11:04:01, mem: 6228M
2020-07-25 18:39:39,006 SSD.trainer INFO: iter: 000770, lr: 0.00100, total_loss: 6.171 (7.548), reg_loss: 1.774 (2.121), cls_loss: 4.396 (5.427), time: 1.046 (1.059), eta: 1 day, 11:03:30, mem: 6228M
2020-07-25 18:39:49,438 SSD.trainer INFO: iter: 000780, lr: 0.00100, total_loss: 6.215 (7.531), reg_loss: 1.788 (2.117), cls_loss: 4.426 (5.414), time: 1.043 (1.058), eta: 1 day, 11:02:56, mem: 6228M
2020-07-25 18:39:59,846 SSD.trainer INFO: iter: 000790, lr: 0.00100, total_loss: 6.157 (7.514), reg_loss: 1.743 (2.112), cls_loss: 4.415 (5.401), time: 1.041 (1.058), eta: 1 day, 11:02:19, mem: 6228M
2020-07-25 18:40:10,282 SSD.trainer INFO: iter: 000800, lr: 0.00100, total_loss: 5.895 (7.493), reg_loss: 1.715 (2.107), cls_loss: 4.180 (5.386), time: 1.044 (1.058), eta: 1 day, 11:01:47, mem: 6228M
2020-07-25 18:40:20,732 SSD.trainer INFO: iter: 000810, lr: 0.00100, total_loss: 6.269 (7.478), reg_loss: 1.830 (2.104), cls_loss: 4.438 (5.375), time: 1.045 (1.058), eta: 1 day, 11:01:17, mem: 6228M
2020-07-25 18:40:31,203 SSD.trainer INFO: iter: 000820, lr: 0.00100, total_loss: 6.156 (7.462), reg_loss: 1.809 (2.100), cls_loss: 4.347 (5.362), time: 1.047 (1.058), eta: 1 day, 11:00:51, mem: 6228M
2020-07-25 18:40:41,669 SSD.trainer INFO: iter: 000830, lr: 0.00100, total_loss: 6.073 (7.445), reg_loss: 1.677 (2.095), cls_loss: 4.396 (5.350), time: 1.047 (1.058), eta: 1 day, 11:00:25, mem: 6228M
2020-07-25 18:40:52,127 SSD.trainer INFO: iter: 000840, lr: 0.00100, total_loss: 6.190 (7.430), reg_loss: 1.794 (2.091), cls_loss: 4.396 (5.339), time: 1.046 (1.057), eta: 1 day, 10:59:58, mem: 6228M
2020-07-25 18:41:02,563 SSD.trainer INFO: iter: 000850, lr: 0.00100, total_loss: 6.006 (7.414), reg_loss: 1.689 (2.087), cls_loss: 4.317 (5.327), time: 1.044 (1.057), eta: 1 day, 10:59:28, mem: 6228M
2020-07-25 18:41:13,000 SSD.trainer INFO: iter: 000860, lr: 0.00100, total_loss: 6.111 (7.399), reg_loss: 1.687 (2.082), cls_loss: 4.425 (5.316), time: 1.044 (1.057), eta: 1 day, 10:58:58, mem: 6228M
2020-07-25 18:41:23,462 SSD.trainer INFO: iter: 000870, lr: 0.00100, total_loss: 5.996 (7.382), reg_loss: 1.731 (2.078), cls_loss: 4.266 (5.304), time: 1.046 (1.057), eta: 1 day, 10:58:33, mem: 6228M
2020-07-25 18:41:33,893 SSD.trainer INFO: iter: 000880, lr: 0.00100, total_loss: 6.079 (7.368), reg_loss: 1.780 (2.075), cls_loss: 4.299 (5.293), time: 1.043 (1.057), eta: 1 day, 10:58:03, mem: 6228M
2020-07-25 18:41:44,353 SSD.trainer INFO: iter: 000890, lr: 0.00100, total_loss: 6.009 (7.352), reg_loss: 1.802 (2.072), cls_loss: 4.207 (5.281), time: 1.046 (1.057), eta: 1 day, 10:57:39, mem: 6228M
2020-07-25 18:41:54,785 SSD.trainer INFO: iter: 000900, lr: 0.00100, total_loss: 5.796 (7.335), reg_loss: 1.647 (2.067), cls_loss: 4.149 (5.268), time: 1.043 (1.057), eta: 1 day, 10:57:10, mem: 6228M
